scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,metric,metric_direction,A0_value,A0_status,A1_value,A1_status,A2_value,A2_status,A3_value,A3_status,A1_minus_A0_transformed,recoverable_space_transformed,blind_recovery_transformed,recovery_ratio,status,definition
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,32.81153785517408,passed,32.81153785517408,passed,63.225028875641684,passed,0.0,0.0,-30.413491020467603,,NOT_EVALUABLE,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,4.729121600258661,passed,4.729121600258661,passed,10.712814769678875,passed,0.0,0.0,-5.9836931694202145,,NOT_EVALUABLE,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.020812840658640964,passed,0.020812840658640964,passed,0.04045260455648295,passed,0.0,0.0,-0.01963976389784199,,NOT_EVALUABLE,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,32.81153785517408,passed,32.81153785517408,passed,63.225028875641684,passed,0.0,0.0,-30.413491020467603,,NOT_EVALUABLE,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,4.729121600258661,passed,4.729121600258661,passed,10.712814769678875,passed,0.0,0.0,-5.9836931694202145,,NOT_EVALUABLE,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.020812840658640964,passed,0.020812840658640964,passed,0.04045260455648295,passed,0.0,0.0,-0.01963976389784199,,NOT_EVALUABLE,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,32.81153785517408,passed,32.81153785517408,passed,63.225028875641684,passed,0.0,0.0,-30.413491020467603,,NOT_EVALUABLE,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,4.729121600258661,passed,4.729121600258661,passed,10.712814769678875,passed,0.0,0.0,-5.9836931694202145,,NOT_EVALUABLE,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p0ns,base,303,0.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.020812840658640964,passed,0.020812840658640964,passed,0.04045260455648295,passed,0.0,0.0,-0.01963976389784199,,NOT_EVALUABLE,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,82.24638565203608,passed,30.79923266163065,passed,19.629079984490158,passed,-49.434847796862,51.44715299040543,62.61730566754592,1.2171189663152722,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,6.260149079781591,passed,2.2104258768193112,passed,7.061034848585089,passed,-1.5310274795229306,4.04972320296228,-0.8008857688034974,-0.19776308865200162,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.05272657775265334,passed,0.020470673026721564,passed,0.012276975255435255,passed,-0.03191373709401238,0.032255904725931775,0.04044960249721809,1.2540216385466652,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,82.24638565203608,passed,30.79923266163065,passed,19.629079984490158,passed,-49.434847796862,51.44715299040543,62.61730566754592,1.2171189663152722,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,6.260149079781591,passed,2.2104258768193112,passed,7.061034848585089,passed,-1.5310274795229306,4.04972320296228,-0.8008857688034974,-0.19776308865200162,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.05272657775265334,passed,0.020470673026721564,passed,0.012276975255435255,passed,-0.03191373709401238,0.032255904725931775,0.04044960249721809,1.2540216385466652,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_all_visible,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_all_visible; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_pd_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_pd_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity,higher_is_better,0.8,passed,0.8,passed,0.8,passed,0.8,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,track_continuity_after_confirmation,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,track_continuity_after_confirmation; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,position_rmse_m,lower_is_better,32.81153785517408,passed,82.24638565203608,passed,30.79923266163065,passed,19.629079984490158,passed,-49.434847796862,51.44715299040543,62.61730566754592,1.2171189663152722,passed,position_rmse_m; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,velocity_rmse_mps_ground_speed,lower_is_better,4.729121600258661,passed,6.260149079781591,passed,2.2104258768193112,passed,7.061034848585089,passed,-1.5310274795229306,4.04972320296228,-0.8008857688034974,-0.19776308865200162,passed,velocity_rmse_mps_ground_speed; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,angle_rmse_deg,lower_is_better,0.020812840658640964,passed,0.05272657775265334,passed,0.020470673026721564,passed,0.012276975255435255,passed,-0.03191373709401238,0.032255904725931775,0.04044960249721809,1.2540216385466652,passed,angle_rmse_deg; lower values are better; transformed_value=-value for recovery; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,target_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,target_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
base__seed_303__v_p12__snr_p35__delay_p1ns,base,303,1.0,12.0,35.0,period_detection_pd,higher_is_better,1.0,passed,1.0,passed,1.0,passed,1.0,passed,0.0,0.0,0.0,,NOT_EVALUABLE,period_detection_pd; higher values are better; recoverable=A2-A1 and blind=A3-A1 after direction transform
